@relation words-weka.filters.unsupervised.attribute.Remove-R5-53

@attribute word1Length numeric
@attribute word2Length numeric
@attribute word2-word1Length numeric
@attribute word2-word1LengthAbs numeric
@attribute classe {true,false}

@data
35,27,-8,8,false
88,33,-55,55,false
136,105,-31,31,true
24,22,-2,2,false
142,71,-71,71,false
61,51,-10,10,true
14,15,1,1,false
20,20,0,0,false
171,102,-69,69,false
79,28,-51,51,true
169,87,-82,82,false
14,14,0,0,false
68,65,-3,3,false
19,19,0,0,false
98,97,-1,1,false
100,79,-21,21,true
198,37,-161,161,true
65,65,0,0,false
169,81,-88,88,true
192,99,-93,93,true
18,18,0,0,false
31,23,-8,8,true
160,50,-110,110,true
140,60,-80,80,false
21,22,1,1,false
39,41,2,2,false
7,8,1,1,true
156,38,-118,118,false
8,8,0,0,false
27,27,0,0,false
140,55,-85,85,false
138,61,-77,77,false
141,68,-73,73,true
4,4,0,0,true
26,29,3,3,true
76,47,-29,29,true
189,106,-83,83,true
113,39,-74,74,true
35,37,2,2,true
161,108,-53,53,false
10,10,0,0,true
192,177,-15,15,true
147,79,-68,68,true
1,1,0,0,true
76,73,-3,3,false
132,80,-52,52,true
89,89,0,0,true
169,38,-131,131,false
94,58,-36,36,true
104,85,-19,19,true
36,40,4,4,false
112,79,-33,33,true
55,50,-5,5,false
35,33,-2,2,true
154,68,-86,86,true
161,22,-139,139,false
197,75,-122,122,false
185,97,-88,88,false
164,47,-117,117,true
48,42,-6,6,true
9,9,0,0,true
196,110,-86,86,false
154,99,-55,55,true
115,68,-47,47,true
37,37,0,0,true
147,69,-78,78,false
154,110,-44,44,true
103,84,-19,19,false
200,117,-83,83,true
82,78,-4,4,true
53,29,-24,24,false
99,91,-8,8,false
192,160,-32,32,true
41,39,-2,2,false
145,89,-56,56,true
72,64,-8,8,false
62,58,-4,4,true
18,18,0,0,true
155,150,-5,5,true
180,116,-64,64,true
6,6,0,0,false
66,36,-30,30,true
123,103,-20,20,false
149,74,-75,75,true
105,60,-45,45,true
93,66,-27,27,false
75,74,-1,1,true
93,39,-54,54,false
133,77,-56,56,true
141,100,-41,41,false
9,9,0,0,true
76,67,-9,9,false
89,29,-60,60,false
45,35,-10,10,true
72,11,-61,61,true
26,28,2,2,true
97,26,-71,71,false
140,98,-42,42,false
190,158,-32,32,true
170,107,-63,63,true
108,30,-78,78,true
36,36,0,0,false
97,49,-48,48,false
194,141,-53,53,false
102,65,-37,37,true
165,96,-69,69,false
29,30,1,1,true
185,68,-117,117,false
86,23,-63,63,true
2,2,0,0,false
71,69,-2,2,false
36,26,-10,10,true
168,114,-54,54,true
152,100,-52,52,false
129,114,-15,15,false
168,104,-64,64,false
95,45,-50,50,true
63,68,5,5,false
70,65,-5,5,true
105,54,-51,51,false
199,118,-81,81,false
130,101,-29,29,false
44,43,-1,1,false
193,57,-136,136,false
10,11,1,1,true
195,171,-24,24,false
72,51,-21,21,false
142,136,-6,6,false
55,34,-21,21,true
159,152,-7,7,false
93,61,-32,32,false
154,151,-3,3,false
78,46,-32,32,false
150,72,-78,78,false
117,38,-79,79,true
124,73,-51,51,true
86,44,-42,42,false
121,43,-78,78,false
82,45,-37,37,true
73,72,-1,1,true
23,23,0,0,true
55,39,-16,16,true
199,103,-96,96,false
169,84,-85,85,false
17,17,0,0,true
114,43,-71,71,false
161,46,-115,115,true
198,131,-67,67,false
62,57,-5,5,true
143,145,2,2,false
37,18,-19,19,false
78,77,-1,1,true
7,8,1,1,false
159,111,-48,48,true
169,170,1,1,false
113,61,-52,52,true
89,61,-28,28,false
91,54,-37,37,true
5,6,1,1,true
152,99,-53,53,false
40,41,1,1,true
79,81,2,2,false
153,88,-65,65,true
173,64,-109,109,true
144,47,-97,97,true
159,158,-1,1,true
81,41,-40,40,false
158,106,-52,52,false
104,53,-51,51,true
7,7,0,0,false
161,136,-25,25,false
137,69,-68,68,true
8,8,0,0,true
27,26,-1,1,false
34,33,-1,1,false
48,42,-6,6,false
98,46,-52,52,false
46,48,2,2,false
120,74,-46,46,true
171,146,-25,25,true
164,100,-64,64,false
159,136,-23,23,true
113,61,-52,52,true
194,35,-159,159,true
71,72,1,1,false
130,110,-20,20,false
25,25,0,0,false
190,113,-77,77,true
121,78,-43,43,false
93,59,-34,34,false
70,13,-57,57,false
62,62,0,0,true
110,116,6,6,true
83,66,-17,17,true
114,107,-7,7,false
65,64,-1,1,false
188,125,-63,63,true
173,113,-60,60,false
185,141,-44,44,true
190,50,-140,140,true
162,93,-69,69,true
178,13,-165,165,true
52,52,0,0,false
37,34,-3,3,true
32,23,-9,9,false
143,108,-35,35,false
74,70,-4,4,false
43,42,-1,1,true
178,170,-8,8,false
111,96,-15,15,true
153,64,-89,89,true
61,47,-14,14,true
35,29,-6,6,false
12,12,0,0,false
9,9,0,0,false
59,58,-1,1,false
7,7,0,0,true
147,85,-62,62,true
23,23,0,0,true
25,28,3,3,false
131,126,-5,5,false
143,138,-5,5,true
64,54,-10,10,true
125,130,5,5,false
90,74,-16,16,false
70,78,8,8,false
164,87,-77,77,true
184,107,-77,77,true
22,22,0,0,true
95,97,2,2,true
155,69,-86,86,true
135,59,-76,76,false
35,26,-9,9,true
91,17,-74,74,true
47,47,0,0,false
112,54,-58,58,false
101,89,-12,12,true
149,116,-33,33,false
98,79,-19,19,true
192,161,-31,31,false
141,85,-56,56,true
83,9,-74,74,false
33,24,-9,9,false
120,53,-67,67,false
12,12,0,0,true
5,5,0,0,true
76,71,-5,5,false
126,52,-74,74,false
73,43,-30,30,true
145,88,-57,57,true
84,38,-46,46,true
187,158,-29,29,false
29,28,-1,1,true
158,76,-82,82,true
8,8,0,0,false
148,133,-15,15,true
162,35,-127,127,true
172,61,-111,111,true
97,102,5,5,true
93,91,-2,2,false
195,117,-78,78,false
125,88,-37,37,true
56,46,-10,10,true
101,97,-4,4,false
124,25,-99,99,true
152,152,0,0,true
1,1,0,0,true
85,81,-4,4,false
101,69,-32,32,false
98,75,-23,23,true
76,78,2,2,false
167,62,-105,105,false
140,108,-32,32,false
106,74,-32,32,false
185,156,-29,29,false
77,70,-7,7,false
136,61,-75,75,true
9,9,0,0,true
64,29,-35,35,true
24,24,0,0,true
196,99,-97,97,false
197,15,-182,182,false
69,48,-21,21,true
16,17,1,1,false
159,118,-41,41,false
140,80,-60,60,true
102,53,-49,49,false
179,57,-122,122,true
57,58,1,1,true
181,59,-122,122,false
47,48,1,1,false
70,61,-9,9,true
136,115,-21,21,false
187,139,-48,48,true
114,79,-35,35,false
8,8,0,0,true
64,56,-8,8,true
84,80,-4,4,true
105,47,-58,58,true
118,23,-95,95,false
35,31,-4,4,false
26,26,0,0,true
110,89,-21,21,true
110,66,-44,44,true
58,53,-5,5,true
119,92,-27,27,false
171,34,-137,137,false
162,70,-92,92,false
86,28,-58,58,true
27,27,0,0,true
154,161,7,7,false
134,89,-45,45,false
125,21,-104,104,true
174,55,-119,119,false
2,2,0,0,true
118,109,-9,9,false
3,3,0,0,true
165,70,-95,95,true
26,29,3,3,false
25,21,-4,4,false
65,34,-31,31,true
63,62,-1,1,false
50,52,2,2,true
66,29,-37,37,true
59,59,0,0,false
147,68,-79,79,true
187,139,-48,48,false
136,79,-57,57,false
102,100,-2,2,true
68,24,-44,44,false
38,34,-4,4,true
183,91,-92,92,false
133,94,-39,39,false
108,92,-16,16,false
16,16,0,0,true
38,35,-3,3,true
55,52,-3,3,true
61,47,-14,14,false
141,79,-62,62,false
143,15,-128,128,true
167,131,-36,36,true
24,24,0,0,false
36,36,0,0,false
107,105,-2,2,false
54,30,-24,24,false
113,114,1,1,false
175,85,-90,90,true
192,157,-35,35,true
146,120,-26,26,false
190,64,-126,126,true
151,69,-82,82,false
133,40,-93,93,false
133,136,3,3,false
73,61,-12,12,false
93,36,-57,57,true
53,47,-6,6,false
101,28,-73,73,true
52,52,0,0,true
29,29,0,0,false
3,4,1,1,false
51,28,-23,23,false
45,30,-15,15,false
147,131,-16,16,true
18,16,-2,2,true
64,64,0,0,true
64,64,0,0,false
74,74,0,0,false
149,70,-79,79,false
172,41,-131,131,false
151,13,-138,138,false
73,59,-14,14,false
22,23,1,1,true
37,37,0,0,true
45,43,-2,2,false
145,66,-79,79,false
53,45,-8,8,false
107,111,4,4,false
6,6,0,0,true
120,27,-93,93,false
93,48,-45,45,false
185,150,-35,35,false
90,90,0,0,true
68,59,-9,9,true
129,56,-73,73,true
29,25,-4,4,false
92,85,-7,7,false
194,119,-75,75,true
78,58,-20,20,true
180,93,-87,87,true
93,71,-22,22,true
200,98,-102,102,true
147,44,-103,103,false
35,36,1,1,true
78,70,-8,8,true
16,13,-3,3,false
167,145,-22,22,true
154,105,-49,49,false
172,70,-102,102,true
9,10,1,1,true
140,58,-82,82,false
107,65,-42,42,false
103,48,-55,55,false
189,131,-58,58,false
121,24,-97,97,false
121,113,-8,8,true
126,128,2,2,true
106,80,-26,26,false
128,60,-68,68,false
13,13,0,0,false
35,35,0,0,true
159,151,-8,8,false
169,79,-90,90,false
137,77,-60,60,true
54,40,-14,14,true
56,32,-24,24,true
72,70,-2,2,false
34,29,-5,5,false
6,6,0,0,true
168,60,-108,108,true
184,52,-132,132,true
111,72,-39,39,false
125,123,-2,2,true
166,87,-79,79,false
159,42,-117,117,false
48,50,2,2,true
68,66,-2,2,true
1,1,0,0,false
153,46,-107,107,false
7,8,1,1,false
102,72,-30,30,true
176,138,-38,38,true
197,144,-53,53,true
71,73,2,2,true
76,52,-24,24,true
163,102,-61,61,true
13,13,0,0,false
179,161,-18,18,false
12,12,0,0,true
114,78,-36,36,false
176,61,-115,115,false
35,27,-8,8,false
165,34,-131,131,true
106,33,-73,73,true
198,82,-116,116,false
1,1,0,0,false
22,22,0,0,true
42,46,4,4,false
109,97,-12,12,false
112,15,-97,97,false
100,47,-53,53,false
192,22,-170,170,false
14,13,-1,1,false
80,79,-1,1,false
159,73,-86,86,true
118,73,-45,45,true
37,37,0,0,true
163,59,-104,104,false
185,67,-118,118,true
102,94,-8,8,false
80,71,-9,9,false
91,83,-8,8,true
25,25,0,0,false
200,87,-113,113,true
42,26,-16,16,true
34,23,-11,11,false
175,175,0,0,false
179,70,-109,109,true
109,112,3,3,false
22,24,2,2,false
60,57,-3,3,false
26,27,1,1,true
110,112,2,2,true
189,170,-19,19,false
46,42,-4,4,true
51,49,-2,2,false
23,18,-5,5,true
40,39,-1,1,false
74,67,-7,7,true
31,19,-12,12,false
189,14,-175,175,true
87,58,-29,29,true
37,39,2,2,false
76,52,-24,24,false
78,14,-64,64,false
143,86,-57,57,true
171,45,-126,126,true
135,25,-110,110,true
29,18,-11,11,false
189,57,-132,132,false
14,15,1,1,false
109,50,-59,59,true
189,95,-94,94,false
115,89,-26,26,true
148,57,-91,91,true
23,24,1,1,true
60,60,0,0,true
119,116,-3,3,true
10,9,-1,1,false
38,38,0,0,false
34,37,3,3,false
106,88,-18,18,false
1,1,0,0,true
5,5,0,0,false
168,96,-72,72,true
196,75,-121,121,false
81,19,-62,62,false
25,25,0,0,true
197,51,-146,146,false
182,92,-90,90,false
80,84,4,4,false
88,85,-3,3,true
76,62,-14,14,true
48,45,-3,3,false
75,55,-20,20,true
176,80,-96,96,true
43,46,3,3,false
150,104,-46,46,false
107,76,-31,31,true
86,53,-33,33,false
39,39,0,0,true
53,34,-19,19,true
83,91,8,8,false
167,139,-28,28,true
41,43,2,2,true
44,18,-26,26,true
88,56,-32,32,false
48,37,-11,11,true
13,13,0,0,true
146,27,-119,119,false
166,107,-59,59,false
89,59,-30,30,true
5,5,0,0,true
73,80,7,7,true
73,79,6,6,true
152,140,-12,12,true
77,79,2,2,false
166,50,-116,116,true
104,50,-54,54,true
140,135,-5,5,false
126,77,-49,49,false
36,36,0,0,false
155,67,-88,88,false
187,35,-152,152,true
125,24,-101,101,false
191,157,-34,34,false
169,142,-27,27,false
80,61,-19,19,false
70,52,-18,18,true
130,73,-57,57,true
169,72,-97,97,false
133,107,-26,26,false
46,46,0,0,false
171,95,-76,76,false
187,91,-96,96,true
78,31,-47,47,true
26,26,0,0,false
197,89,-108,108,true
109,104,-5,5,false
101,44,-57,57,false
157,91,-66,66,true
175,122,-53,53,true
29,31,2,2,true
15,15,0,0,false
192,95,-97,97,false
56,52,-4,4,true
49,44,-5,5,true
164,96,-68,68,false
80,52,-28,28,true
42,43,1,1,false
185,122,-63,63,true
132,62,-70,70,false
125,91,-34,34,true
29,27,-2,2,false
141,86,-55,55,false
184,55,-129,129,true
129,102,-27,27,true
143,112,-31,31,true
107,58,-49,49,true
192,87,-105,105,false
37,37,0,0,false
23,20,-3,3,false
198,105,-93,93,true
197,40,-157,157,false
133,15,-118,118,true
13,13,0,0,true
189,68,-121,121,false
192,45,-147,147,false
12,12,0,0,true
63,68,5,5,true
114,41,-73,73,false
57,47,-10,10,true
131,127,-4,4,true
59,57,-2,2,false
110,76,-34,34,true
179,63,-116,116,false
56,47,-9,9,true
7,3,-4,4,true
82,68,-14,14,false
184,94,-90,90,true
198,48,-150,150,false
120,23,-97,97,true
9,9,0,0,true
134,55,-79,79,true
117,115,-2,2,false
51,40,-11,11,true
172,85,-87,87,true
155,99,-56,56,true
181,68,-113,113,false
196,103,-93,93,true
31,31,0,0,false
139,121,-18,18,false
99,80,-19,19,false
111,121,10,10,true
144,57,-87,87,false
10,10,0,0,false
167,134,-33,33,true
27,24,-3,3,true
172,62,-110,110,true
124,60,-64,64,false
99,104,5,5,true
51,44,-7,7,false
130,52,-78,78,false
63,46,-17,17,true
32,20,-12,12,true
42,44,2,2,true
73,79,6,6,true
145,85,-60,60,false
157,40,-117,117,true
42,43,1,1,true
75,72,-3,3,true
165,162,-3,3,true
131,106,-25,25,false
105,65,-40,40,false
42,45,3,3,false
111,43,-68,68,true
15,15,0,0,true
152,103,-49,49,true
4,4,0,0,false
192,131,-61,61,false
135,71,-64,64,false
51,42,-9,9,false
12,11,-1,1,true
109,99,-10,10,true
165,149,-16,16,true
189,98,-91,91,false
87,76,-11,11,false
184,34,-150,150,false
169,92,-77,77,true
153,116,-37,37,true
129,134,5,5,false
39,33,-6,6,true
152,57,-95,95,false
78,75,-3,3,true
30,19,-11,11,false
136,130,-6,6,false
65,62,-3,3,true
141,113,-28,28,true
150,70,-80,80,false
102,78,-24,24,false
78,55,-23,23,true
141,72,-69,69,true
137,124,-13,13,true
86,79,-7,7,false
166,99,-67,67,false
96,57,-39,39,false
72,67,-5,5,false
105,40,-65,65,false
20,22,2,2,false
35,32,-3,3,true
170,140,-30,30,false
165,59,-106,106,true
136,68,-68,68,false
148,52,-96,96,true
102,28,-74,74,true
173,36,-137,137,true
4,4,0,0,false
99,50,-49,49,false
193,188,-5,5,true
51,51,0,0,true
102,57,-45,45,false
53,53,0,0,true
112,42,-70,70,false
149,133,-16,16,true
131,143,12,12,false
18,18,0,0,false
194,129,-65,65,true
18,17,-1,1,false
86,87,1,1,true
96,93,-3,3,false
12,12,0,0,true
156,144,-12,12,true
94,18,-76,76,true
139,22,-117,117,true
70,6,-64,64,true
109,61,-48,48,false
183,131,-52,52,false
139,53,-86,86,true
122,27,-95,95,true
101,84,-17,17,false
2,2,0,0,true
178,135,-43,43,false
80,82,2,2,false
45,44,-1,1,true
37,39,2,2,false
15,16,1,1,true
140,36,-104,104,false
188,119,-69,69,false
126,104,-22,22,true
98,73,-25,25,false
103,96,-7,7,true
45,44,-1,1,true
83,63,-20,20,true
3,3,0,0,false
37,37,0,0,true
109,44,-65,65,false
15,15,0,0,false
102,82,-20,20,true
102,43,-59,59,true
4,4,0,0,true
49,44,-5,5,false
174,105,-69,69,false
136,58,-78,78,false
160,34,-126,126,false
63,34,-29,29,true
81,46,-35,35,false
152,77,-75,75,true
143,32,-111,111,false
104,97,-7,7,false
73,42,-31,31,true
44,37,-7,7,true
194,135,-59,59,false
75,68,-7,7,false
38,37,-1,1,false
28,12,-16,16,true
114,29,-85,85,true
112,99,-13,13,true
136,76,-60,60,true
60,60,0,0,false
150,64,-86,86,true
148,126,-22,22,true
170,154,-16,16,true
196,33,-163,163,false
198,47,-151,151,true
42,40,-2,2,false
138,38,-100,100,false
171,90,-81,81,false
167,109,-58,58,false
107,46,-61,61,false
31,29,-2,2,true
115,80,-35,35,true
20,20,0,0,false
161,60,-101,101,false
66,35,-31,31,false
171,163,-8,8,false
38,40,2,2,false
9,9,0,0,true
13,13,0,0,true
85,67,-18,18,false
71,61,-10,10,false
71,40,-31,31,false
73,76,3,3,true
1,1,0,0,true
130,67,-63,63,true
123,75,-48,48,false
39,40,1,1,true
163,17,-146,146,false
105,93,-12,12,true
144,101,-43,43,true
171,99,-72,72,false
183,148,-35,35,false
183,174,-9,9,true
78,78,0,0,false
188,98,-90,90,true
134,57,-77,77,false
8,8,0,0,true
29,30,1,1,false
22,24,2,2,true
72,73,1,1,false
177,168,-9,9,true
165,84,-81,81,false
16,18,2,2,false
126,75,-51,51,true
131,63,-68,68,false
199,128,-71,71,false
82,81,-1,1,true
101,29,-72,72,false
168,32,-136,136,true
142,26,-116,116,false
25,20,-5,5,true
188,96,-92,92,true
88,52,-36,36,true
98,96,-2,2,true
22,24,2,2,false
84,29,-55,55,true
69,39,-30,30,true
19,20,1,1,false
152,101,-51,51,false
106,92,-14,14,true
37,37,0,0,false
100,101,1,1,false
44,39,-5,5,false
70,53,-17,17,true
111,104,-7,7,true
171,57,-114,114,true
125,133,8,8,true
162,77,-85,85,true
94,43,-51,51,true
61,53,-8,8,false
134,40,-94,94,false
55,31,-24,24,true
179,80,-99,99,false
198,133,-65,65,false
72,51,-21,21,true
146,93,-53,53,true
173,81,-92,92,true
178,104,-74,74,false
57,25,-32,32,false
55,60,5,5,false
53,56,3,3,false
79,78,-1,1,true
64,41,-23,23,false
109,64,-45,45,true
196,94,-102,102,false
195,44,-151,151,true
192,87,-105,105,false
10,10,0,0,true
136,86,-50,50,false
168,52,-116,116,false
87,20,-67,67,false
164,149,-15,15,true
178,119,-59,59,false
49,45,-4,4,false
154,121,-33,33,false
70,33,-37,37,false
190,88,-102,102,false
89,31,-58,58,true
55,60,5,5,true
82,82,0,0,false
55,36,-19,19,false
161,37,-124,124,true
198,49,-149,149,true
165,91,-74,74,true
18,18,0,0,true
90,44,-46,46,false
52,55,3,3,true
111,51,-60,60,true
168,165,-3,3,false
7,7,0,0,true
153,55,-98,98,false
97,99,2,2,true
165,94,-71,71,false
165,169,4,4,true
42,38,-4,4,false
53,53,0,0,true
198,75,-123,123,false
161,27,-134,134,true
134,52,-82,82,true
159,100,-59,59,false
155,82,-73,73,false
199,53,-146,146,false
165,134,-31,31,true
100,36,-64,64,true
66,65,-1,1,false
159,78,-81,81,true
122,99,-23,23,false
180,94,-86,86,true
85,77,-8,8,true
193,36,-157,157,false
18,19,1,1,true
28,16,-12,12,false
15,17,2,2,true
143,69,-74,74,false
191,63,-128,128,true
23,23,0,0,false
185,68,-117,117,true
177,35,-142,142,true
120,93,-27,27,false
94,84,-10,10,true
165,65,-100,100,false
75,66,-9,9,false
88,43,-45,45,true
141,93,-48,48,false
19,19,0,0,false
198,82,-116,116,false
99,48,-51,51,false
71,70,-1,1,false
29,27,-2,2,true
63,62,-1,1,false
20,10,-10,10,true
9,9,0,0,true
7,7,0,0,false
127,75,-52,52,true
120,87,-33,33,true
120,82,-38,38,false
66,61,-5,5,false
165,46,-119,119,false
16,16,0,0,true
141,68,-73,73,true
25,25,0,0,false
182,75,-107,107,true
18,16,-2,2,true
11,11,0,0,true
86,29,-57,57,false
112,79,-33,33,true
178,19,-159,159,true
110,71,-39,39,true
186,28,-158,158,true
124,68,-56,56,false
175,41,-134,134,true
141,80,-61,61,false
94,84,-10,10,false
94,56,-38,38,true
171,162,-9,9,false
13,12,-1,1,false
15,15,0,0,false
168,130,-38,38,true
12,13,1,1,true
168,131,-37,37,false
44,34,-10,10,true
83,24,-59,59,true
191,82,-109,109,true
47,41,-6,6,true
135,135,0,0,false
185,74,-111,111,true
112,51,-61,61,false
150,115,-35,35,true
152,162,10,10,false
185,22,-163,163,true
148,83,-65,65,false
169,53,-116,116,true
166,56,-110,110,true
153,112,-41,41,true
99,75,-24,24,false
124,75,-49,49,false
186,149,-37,37,true
173,122,-51,51,false
150,64,-86,86,false
64,45,-19,19,true
200,76,-124,124,false
69,75,6,6,false
2,2,0,0,false
191,35,-156,156,true
174,35,-139,139,false
183,173,-10,10,false
50,33,-17,17,true
100,78,-22,22,true
18,19,1,1,true
159,98,-61,61,true
23,23,0,0,true
155,93,-62,62,true
85,55,-30,30,true
16,17,1,1,true
84,71,-13,13,true
90,79,-11,11,true
21,21,0,0,false
191,145,-46,46,false
37,33,-4,4,true
38,38,0,0,true
145,51,-94,94,false
199,108,-91,91,false
91,66,-25,25,true
7,6,-1,1,true
197,141,-56,56,false
117,34,-83,83,true
22,22,0,0,false
16,14,-2,2,true
77,76,-1,1,true
112,63,-49,49,true
26,11,-15,15,true
190,195,5,5,true
39,41,2,2,false
117,90,-27,27,true
163,81,-82,82,true
166,150,-16,16,false
57,22,-35,35,true
147,78,-69,69,false
70,71,1,1,true
178,123,-55,55,false
113,90,-23,23,true
20,20,0,0,false
198,123,-75,75,false
149,112,-37,37,true
195,172,-23,23,false
180,52,-128,128,false
92,77,-15,15,true
78,70,-8,8,false
32,32,0,0,false
70,73,3,3,true
101,86,-15,15,false
91,65,-26,26,false
10,11,1,1,true
91,89,-2,2,false
69,41,-28,28,false
136,69,-67,67,false
9,9,0,0,true
111,102,-9,9,true
179,56,-123,123,false
76,73,-3,3,false
59,56,-3,3,true
41,31,-10,10,true
21,22,1,1,true
105,100,-5,5,false
3,3,0,0,false
140,121,-19,19,true
21,13,-8,8,true
60,34,-26,26,true
187,108,-79,79,true
7,7,0,0,false
155,63,-92,92,false
129,42,-87,87,false
184,180,-4,4,false
177,46,-131,131,false
67,22,-45,45,false
157,8,-149,149,true
18,18,0,0,true
97,84,-13,13,true
63,55,-8,8,true
165,70,-95,95,true
113,62,-51,51,true
93,44,-49,49,true
81,83,2,2,false
87,21,-66,66,false
161,66,-95,95,true
65,61,-4,4,false
36,39,3,3,true
73,73,0,0,true
13,15,2,2,false
126,48,-78,78,true
68,53,-15,15,true
52,29,-23,23,false
186,112,-74,74,false
9,10,1,1,true
165,91,-74,74,false
91,73,-18,18,true
61,57,-4,4,false
169,70,-99,99,false
124,125,1,1,false
159,121,-38,38,false
24,24,0,0,true
127,58,-69,69,false
194,58,-136,136,false
12,12,0,0,true
40,41,1,1,true
94,63,-31,31,false
183,76,-107,107,false
185,26,-159,159,false
22,19,-3,3,false
35,35,0,0,true
12,12,0,0,false
21,20,-1,1,false
52,52,0,0,true
9,9,0,0,false
15,16,1,1,false
98,21,-77,77,true
115,25,-90,90,false
167,104,-63,63,true
158,101,-57,57,true
166,99,-67,67,false
37,25,-12,12,true
147,76,-71,71,true
193,26,-167,167,true
155,95,-60,60,true
164,130,-34,34,true
138,90,-48,48,true
12,12,0,0,false
144,118,-26,26,false
13,13,0,0,false
116,83,-33,33,true
42,36,-6,6,true
136,115,-21,21,true
81,87,6,6,false
73,35,-38,38,true
57,40,-17,17,false
44,44,0,0,true
33,36,3,3,true
169,26,-143,143,true
153,119,-34,34,false
72,71,-1,1,true
173,90,-83,83,true
147,106,-41,41,false
67,73,6,6,true
129,16,-113,113,true
153,44,-109,109,false
161,98,-63,63,true
152,158,6,6,true
62,58,-4,4,true
135,59,-76,76,false
61,61,0,0,false
161,131,-30,30,false
100,94,-6,6,true
118,67,-51,51,false
76,43,-33,33,false
138,57,-81,81,false
63,14,-49,49,true
11,11,0,0,true
9,9,0,0,true
92,67,-25,25,false
17,17,0,0,false
55,28,-27,27,true
21,21,0,0,true
23,23,0,0,true
